,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,ResultOld,Bounce (x)Old,Bounce (y)Old,Hit (x)Old,Hit (y)Old,Result2,Bounce (x)2,Bounce (y)2,Hit (x)2,Hit (y)2,comment
86,Player,5,in_play,Forehand,Topspin,116,23,0,0,no_mans_land,deuce,near,1.444144,4.238247,no_mans_land,deuce,far,-0.692446,24.525717,0.893839,cross court,In,False,12:59:55,840.380005,1,,,,,,,,,,,swapped srv
87,Opponent,6,in_play,Forehand,Topspin,56,23,0,0,service_box,ad,far,1.134493,13.274677,no_mans_land,deuce,near,1.900459,0.813469,0.974123,down the line,In,False,12:59:56,841.340027,1,,,,,,,,,,,swapped srv
88,Player,7,in_play,Backhand,Topspin,67,23,0,0,service_box,ad,near,-3.238947,5.842364,no_mans_land,ad,far,0.439136,23.857428,0.896767,cross court,In,False,12:59:57,842.780029,1,,,,,,,,,,,swapped srv
89,Opponent,8,in_play,Backhand,Flat,87,23,0,0,service_box,ad,far,1.353331,17.902,no_mans_land,ad,near,-3.319321,0.327964,0.948245,cross court,In,False,12:59:58,844.080017,1,,,,,,,,,,,swapped srv
90,Player,9,in_play,Backhand,Topspin,93,23,0,0,no_mans_land,ad,near,-0.691805,4.849701,no_mans_land,ad,far,1.634544,24.536936,1.146633,cross court,In,False,13:00:00,845.280029,1,,,,,,,,,,,swapped srv
91,Opponent,10,in_play,Forehand,Flat,81,23,0,0,service_box,deuce,near,2.603558,11.88,no_mans_land,ad,near,-1.44276,0.094879,1.006591,inside in,Net,False,13:00:01,846.460022,1,,,,,,,,,,,swapped srv
92,Opponent,1,serve,Serve,Slice,138,24,0,0,service_box,deuce,far,-3.530235,17.932035,service_box,deuce,near,-0.617,0.149675,2.437769,out wide,In,False,13:00:41,886.340027,1,,,,,,,,,,,swapped srv
93,Player,2,return,Forehand,Flat,117,24,0,0,no_mans_land,deuce,near,1.388814,4.444242,out,deuce_alley,far,-5.478131,25.180122,1.086406,down the line,In,False,13:00:42,887.23999,1,,,,,,,,,,,swapped srv
94,Opponent,3,serve_plus_one,Forehand,Flat,63,24,0,0,service_box,ad,far,2.240823,16.87496,no_mans_land,deuce,near,3.092227,1.524325,0.855847,down the line,In,False,13:00:42,888.119995,1,,,,,,,,,,,swapped srv
95,Player,4,return_plus_one,Backhand,Topspin,115,24,0,0,no_mans_land,ad,near,-1.724077,3.379342,out,ad,far,2.099034,25.136339,0.86957,cross court,In,False,13:00:44,889.880005,1,,,,,,,,,,,swapped srv
96,Opponent,5,in_play,Backhand,Topspin,65,24,0,0,no_mans_land,deuce_alley,far,-4.744647,19.984018,no_mans_land,ad,near,-2.399353,1.600596,0.712368,down the line,Out,False,13:00:45,890.679993,1,,,,,,,,,,,swapped srv
97,Opponent,1,serve,Serve,Slice,112,25,0,0,service_box,ad,far,2.795676,14.110868,no_mans_land,ad,near,0.009341,0.451157,2.439449,out wide,In,False,13:01:07,913.119995,0,,,,,,,,,,,swapped srv
98,Player,2,return,Backhand,Topspin,69,25,0,0,service_box,ad,near,-0.198628,7.341613,no_mans_land,ad_alley,far,4.454415,24.17058,1.019543,down the line,In,False,13:01:08,913.880005,0,,,,,,,,,,,swapped srv
99,Opponent,3,serve_plus_one,Backhand,Slice,48,25,0,0,no_mans_land,deuce,far,-2.577185,20.584057,service_box,ad,near,-0.198628,6.816366,0.123082,down the line,In,False,13:01:09,914.679993,0,,,,,,,,,,,swapped srv
100,Player,4,return_plus_one,Forehand,Flat,97,25,0,0,service_box,ad,near,-2.104879,10.232456,out,deuce,far,-3.025735,25.00279,0.820797,down the line,In,False,13:01:10,916.02002,0,,,,,,,,,,,swapped srv
101,Opponent,5,in_play,BH Volley,Flat,31,25,0,0,service_box,deuce,far,-0.711928,16.318314,service_box,ad,near,-2.104879,9.70721,1.402669,down the line,In,False,13:01:11,916.580017,0,,,,,,,,,,,swapped srv
102,Player,0,serve,Serve,Flat,112,26,0,0,service_box,ad,far,2.295552,12.671641,no_mans_land,ad,near,0.341822,0.044284,2.268275,out wide,In,False,13:01:22,927.679993,1,,,,,,,,,,,cancelled
103,Opponent,0,return,Backhand,Topspin,84,26,0,0,out,deuce,near,0.993035,-0.814102,service_box,ad,far,0.364076,13.077637,1.66355,down the line,Out,False,13:01:24,929.679993,1,,,,,,,,,,,cancelled
104,Opponent,1,serve,Serve,Slice,148,27,0,0,service_box,deuce,far,-4.61,15.92,no_mans_land,deuce,near,0.57,1.0,2.569196,out wide,Out,False,13:01:38,943.400024,-2,In,-2.607653,15.923069,0.572343,1.000173,Out,-4.61,15.92,0.57,1.0,swapped srv
105,Opponent,1,serve,Serve,Slice,137,28,0,0,service_box,deuce,far,-1.222616,17.051685,no_mans_land,deuce,near,0.393222,0.741558,2.559019,down the T,In,False,13:01:49,954.820007,1,,,,,,,,,,,swapped srv
106,Player,2,return,Backhand,Flat,68,28,0,0,no_mans_land,deuce,near,2.043908,4.519553,no_mans_land,deuce,far,-2.59028,24.564238,1.500628,inside out,In,False,13:01:50,955.679993,1,,,,,,,,,,,swapped srv
107,Opponent,3,serve_plus_one,Forehand,Topspin,88,28,0,0,service_box,deuce,near,2.584535,11.88,no_mans_land,deuce,near,2.389672,1.774531,1.217577,cross court,Net,False,13:01:52,957.280029,1,,,,,,,,,,,swapped srv
108,Opponent,1,serve,Serve,Slice,120,29,0,0,service_box,ad,far,0.219533,18.113634,no_mans_land,ad,near,-0.385008,0.237077,2.45292,down the T,In,False,13:02:21,986.299988,0,,,,,,,,,,,swapped srv
109,Player,2,return,Forehand,Flat,57,29,0,0,no_mans_land,deuce,near,4.61,3.04,out,ad,far,0.95,25.5,1.480448,inside in,Out,False,13:02:21,987.119995,0,In,1.171008,3.044661,0.954968,25.496679,Out,4.61,3.04,0.95,25.5,swapped srv
110,Opponent,1,serve,Serve,Slice,139,31,0,0,service_box,deuce,far,-1.112698,16.686085,no_mans_land,deuce,near,0.484498,0.914271,2.419362,down the T,In,False,13:02:46,1011.159973,0,,,,,,,,,,,swapped srv
111,Player,2,return,Backhand,Topspin,89,31,0,0,service_box,deuce,far,-1.924714,11.88,no_mans_land,deuce,far,-2.454193,24.105253,1.170962,inside out,Net,False,13:02:46,1011.880005,0,,,,,,,,,,,swapped srv
112,Opponent,1,serve,Serve,Slice,120,32,0,0,no_mans_land,ad_alley,far,4.890707,19.316137,no_mans_land,ad,near,-0.367641,0.781389,2.547046,out wide,Out,False,13:03:11,1036.459961,-2,,,,,,,,,,,swapped srv
113,Opponent,1,serve,Serve,Kick,108,33,0,0,service_box,ad,far,2.702682,15.435098,no_mans_land,ad,near,-0.152738,1.095419,2.224204,out wide,In,False,13:03:22,1047.920044,0,,,,,,,,,,,swapped srv
114,Player,2,return,Backhand,Topspin,102,33,0,0,service_box,deuce,far,-0.231391,11.88,no_mans_land,ad_alley,far,4.3591,24.184935,1.405661,down the line,Net,False,13:03:23,1048.880005,0,,,,,,,,,,,swapped srv
115,Player,1,serve,Serve,Slice,134,34,0,0,service_box,ad,near,-1.660287,11.88,no_mans_land,deuce,near,0.927555,0.577551,2.521573,out wide,Net,False,13:05:17,1162.359985,-1,,,,,,,,,,,
116,Player,1,serve,Serve,Slice,100,35,0,0,service_box,deuce,far,-1.561983,16.960621,no_mans_land,deuce,near,0.783598,-0.182376,2.552452,down the T,In,False,13:05:25,1170.719971,0,,,,,,,,,,,
117,Opponent,2,return,Forehand,Flat,84,35,0,0,no_mans_land,ad,near,-3.543185,1.616271,no_mans_land,deuce,far,-3.264679,24.330317,1.190578,down the line,In,False,13:05:26,1171.800049,0,,,,,,,,,,,
118,Player,3,serve_plus_one,Backhand,Slice,63,35,0,0,service_box,deuce,near,1.361753,11.88,out,ad,near,-3.688007,-0.80191,0.873527,down the line,Net,False,13:05:27,1173.060059,0,,,,,,,,,,,
119,Player,0,return_plus_one,Forehand,Topspin,73,35,0,0,no_mans_land,deuce,near,0.313936,11.88,out,ad,near,-0.082693,-1.768355,2.210874,inside in,Net,False,13:05:31,1177.079956,0,,,,,,,,,,,
120,Player,0,none,Forehand,Topspin,74,36,0,0,service_box,deuce,near,2.00716,11.88,out,deuce,near,0.313936,-0.957558,2.372162,cross court,Net,False,13:05:32,1177.880005,0,,,,,,,,,,,
121,Player,1,serve,Serve,Slice,114,37,0,0,service_box,ad,far,0.788599,16.559086,no_mans_land,ad,near,-1.162864,0.579157,2.284121,down the T,In,False,13:05:46,1191.660034,1,,,,,,,,,,,
122,Opponent,2,return,Forehand,Topspin,56,37,0,0,service_box,deuce,near,2.809603,6.38011,no_mans_land,ad,far,1.304271,23.733305,1.378444,inside in,In,False,13:05:47,1192.380005,1,,,,,,,,,,,
123,Player,3,serve_plus_one,Forehand,Topspin,95,37,0,0,no_mans_land,deuce,far,-2.791737,18.57095,no_mans_land,deuce,near,2.974225,1.047684,0.90786,cross court,In,False,13:05:49,1194.359985,1,,,,,,,,,,,
124,Opponent,4,return_plus_one,Forehand,Topspin,80,37,0,0,no_mans_land,deuce,near,4.61,2.94,out,deuce,far,-4.08,26.15,1.03615,cross court,Out,False,13:05:50,1195.47998,1,In,3.42127,2.941874,-4.080945,26.148178,Out,4.61,2.94,-4.08,26.15,
125,Player,1,serve,Serve,Slice,118,38,0,0,service_box,deuce,far,0.5,15.86,no_mans_land,deuce,near,0.97,0.12,2.573814,down the T,Out,False,13:06:12,1217.219971,-1,In,-0.180107,15.858108,0.969378,0.118452,Out,0.5,15.86,0.97,0.12,
126,Opponent,0,none,Backhand,Slice,60,39,0,0,no_mans_land,deuce,near,1.175834,0.845367,out,deuce,far,-1.656294,25.749149,1.673862,inside out,In,False,13:06:13,1218.180054,0,,,,,,,,,,,
127,Player,1,serve,Serve,Kick,119,40,0,0,service_box,deuce,far,-0.546271,16.451662,no_mans_land,deuce,near,1.175834,0.32012,2.446454,down the T,In,False,13:06:22,1227.579956,1,,,,,,,,,,,
128,Opponent,2,return,Backhand,Topspin,69,40,0,0,service_box,deuce,near,0.240479,5.516808,no_mans_land,deuce,far,-2.116668,24.811533,1.726214,inside out,In,False,13:06:23,1228.47998,1,,,,,,,,,,,
129,Player,3,serve_plus_one,Forehand,Topspin,69,40,0,0,service_box,ad,far,2.816622,15.213099,no_mans_land,deuce,near,0.438723,0.428072,0.863784,down the line,In,False,13:06:24,1229.76001,1,,,,,,,,,,,
130,Player,0,none,Forehand,Topspin,58,41,0,0,no_mans_land,ad,far,0.47455,18.58765,out,ad,near,-0.323564,-1.541752,1.463348,inside out,In,False,13:06:35,1240.680054,1,,,,,,,,,,,cancelled
131,Opponent,0,none,Backhand,Topspin,52,41,0,0,no_mans_land,deuce,near,1.15939,4.242463,no_mans_land,deuce,far,-0.328694,21.21134,1.224787,inside out,In,False,13:06:37,1242.47998,1,,,,,,,,,,,cancelled
132,Player,1,serve,Serve,Slice,138,42,0,0,service_box,deuce,near,2.478401,11.88,no_mans_land,ad,near,-1.172363,-0.295916,2.580409,out wide,Net,False,13:06:47,1252.859985,-1,,,,,,,,,,,
133,Player,1,serve,Serve,Slice,89,43,0,0,service_box,ad,far,1.913389,14.707067,no_mans_land,ad,near,-1.123804,1.026268,2.476388,out wide,In,False,13:06:58,1263.699951,1,,,,,,,,,,,
134,Opponent,2,return,Forehand,Flat,111,43,0,0,service_box,deuce,near,1.655455,5.786922,no_mans_land,ad,far,3.550466,24.604412,1.196158,inside in,In,False,13:06:59,1264.780029,1,,,,,,,,,,,
135,Player,3,serve_plus_one,Forehand,Topspin,78,43,0,0,no_mans_land,ad,far,2.21609,19.162983,no_mans_land,deuce,near,1.262078,1.218465,0.938527,down the line,In,False,13:07:00,1265.719971,1,,,,,,,,,,,
136,Player,1,serve,Serve,Slice,140,44,0,0,no_mans_land,ad,far,0.509541,19.931225,no_mans_land,deuce,near,1.264822,0.874061,2.430913,down the T,Out,False,13:07:20,1285.459961,-1,,,,,,,,,,,
137,Opponent,0,none,Backhand,Slice,58,45,0,0,no_mans_land,deuce,near,0.930994,1.668893,out,deuce,far,-0.65624,25.087168,2.528008,inside out,In,False,13:07:21,1286.380005,0,,,,,,,,,,,
138,Player,1,serve,Serve,Kick,96,46,0,0,service_box,deuce,far,-0.970846,17.583948,no_mans_land,deuce,near,0.930994,1.143646,2.437746,down the T,In,False,13:07:31,1296.280029,1,,,,,,,,,,,
139,Opponent,2,return,Forehand,Flat,80,46,0,0,no_mans_land,deuce,near,0.574166,3.257063,no_mans_land,deuce,far,-2.289644,24.856329,1.274093,cross court,In,False,13:07:32,1297.199951,1,,,,,,,,,,,
140,Player,3,serve_plus_one,Forehand,Topspin,87,46,0,0,service_box,ad,far,1.621932,15.734158,no_mans_land,deuce,near,0.588879,0.353505,1.117648,down the line,In,False,13:07:33,1298.560059,1,,,,,,,,,,,
141,Opponent,4,return_plus_one,Backhand,Topspin,91,46,0,0,no_mans_land,ad,near,-4.61,4.01,out,ad,far,2.05,25.12,1.063396,cross court,Out,False,13:07:34,1299.780029,1,In,-3.858253,4.010153,2.054965,25.11833,Out,-4.61,4.01,2.05,25.12,
142,Player,0,in_play,Backhand,Slice,71,46,0,0,out,ad_alley,far,4.267715,25.897676,out,ad_alley,near,-4.521514,-0.536547,0.705796,cross court,Out,False,13:07:36,1301.219971,1,,,,,,,,,,,
143,Opponent,1,serve,Serve,Flat,50,47,0,0,service_box,deuce,near,-0.5,6.72,no_mans_land,deuce,far,-0.79,23.59,2.63455,down the T,Out,False,13:08:13,1338.280029,-2,In,0.545488,6.720218,-0.79097,23.592459,Out,-0.5,6.72,-0.79,23.59,
144,Player,0,return,Backhand,Flat,67,47,0,0,no_mans_land,deuce_alley,far,-4.167847,21.519051,no_mans_land,deuce,near,0.44077,0.356742,0.984407,inside in,Out,False,13:08:14,1339.819946,-2,,,,,,,,,,,
145,Opponent,1,serve,Serve,Flat,70,48,0,0,service_box,deuce,near,0.880636,6.88831,no_mans_land,deuce,far,-1.424114,24.334682,2.668146,down the T,In,False,13:08:23,1349.079956,1,,,,,,,,,,,
146,Player,2,return,Backhand,Topspin,65,48,0,0,no_mans_land,deuce,far,-1.630966,20.857719,no_mans_land,deuce,near,1.206294,2.54188,1.15606,inside out,In,False,13:08:25,1350.280029,1,,,,,,,,,,,
147,Opponent,3,serve_plus_one,Forehand,Flat,96,48,0,0,no_mans_land,deuce,near,2.134769,3.521315,no_mans_land,deuce,far,-1.697069,24.727583,0.96851,cross court,In,False,13:08:26,1351.73999,1,,,,,,,,,,,
148,Player,4,return_plus_one,Forehand,Topspin,77,48,0,0,no_mans_land,ad,far,0.774389,19.645479,out,deuce,near,2.630825,-0.557866,0.949038,down the line,In,False,13:08:27,1352.859985,1,,,,,,,,,,,
149,Opponent,5,in_play,Forehand,Flat,106,48,0,0,no_mans_land,deuce,near,1.483445,4.299452,out,ad,far,0.318959,25.267443,1.402982,inside in,In,False,13:08:29,1354.199951,1,,,,,,,,,,,
150,Player,6,in_play,Forehand,Topspin,88,48,0,0,no_mans_land,ad,far,1.703136,18.3929,out,deuce,near,2.07471,-0.914015,0.717815,down the line,In,False,13:08:30,1355.400024,1,,,,,,,,,,,
151,Opponent,7,in_play,Backhand,Flat,128,48,0,0,no_mans_land,ad,near,-3.423117,3.612333,no_mans_land,ad,far,1.84527,24.870531,1.11916,cross court,In,False,13:08:31,1356.73999,1,,,,,,,,,,,
152,Player,8,in_play,Backhand,Topspin,71,48,0,0,no_mans_land,ad,far,1.258353,19.073524,out,ad,near,-4.08827,-0.859916,0.855636,cross court,In,False,13:08:32,1357.780029,1,,,,,,,,,,,
153,Opponent,9,in_play,Forehand,Flat,126,48,0,0,no_mans_land,deuce,near,2.671747,3.219299,out,ad,far,3.085271,25.539122,1.21341,inside in,In,False,13:08:34,1359.319946,1,,,,,,,,,,,
154,Player,10,in_play,Forehand,Slice,66,48,0,0,no_mans_land,ad,far,0.549999,20.741394,out,deuce,near,3.21852,-1.158522,0.420603,down the line,In,False,13:08:35,1360.459961,1,,,,,,,,,,,
155,Opponent,11,in_play,Forehand,Flat,101,48,0,0,no_mans_land,ad,near,-2.816595,4.364007,out,deuce,far,-0.04653,25.238464,0.991322,down the line,In,False,13:08:37,1362.160034,1,,,,,,,,,,,
156,Player,12,in_play,Backhand,Topspin,92,48,0,0,service_box,ad,far,3.867932,17.034756,out,ad,near,-3.357864,-0.942731,0.835361,cross court,In,False,13:08:38,1363.319946,1,,,,,,,,,,,
157,Player,0,none,Forehand,Topspin,90,49,0,0,service_box,deuce,far,-0.489481,15.623006,no_mans_land,deuce,near,0.307906,0.557748,1.584607,cross court,In,False,13:08:54,1379.47998,1,,,,,,,,,,,
158,Opponent,1,serve,Serve,Slice,137,50,0,0,service_box,ad,near,-3.736793,5.496434,no_mans_land,ad,far,-0.10771,24.055899,2.479773,out wide,In,False,13:09:10,1395.780029,0,,,,,,,,,,,
159,Player,0,none,Backhand,Flat,80,51,0,0,no_mans_land,deuce,near,0.063623,11.88,out,ad_alley,near,-5.379792,-1.802388,1.033702,down the line,Net,False,13:09:11,1396.73999,0,,,,,,,,,,,
160,Opponent,1,serve,Serve,Flat,49,53,0,0,service_box,ad,near,-0.270078,6.292275,no_mans_land,ad,far,-0.613248,23.643412,2.40527,down the T,In,False,13:09:32,1417.380005,1,,,,,,,,,,,
161,Player,2,return,Forehand,Topspin,60,53,0,0,no_mans_land,deuce,far,-3.000545,19.822161,no_mans_land,ad,near,-0.403865,1.464685,1.459503,inside in,In,False,13:09:33,1419.079956,1,,,,,,,,,,,
162,Opponent,3,serve_plus_one,Forehand,Flat,97,53,0,0,no_mans_land,ad,near,-4.61,2.62,no_mans_land,deuce,far,-3.35,23.84,1.301211,down the line,Out,False,13:09:35,1420.780029,1,In,-2.483515,2.615065,-3.346769,23.838167,Out,-4.61,2.62,-3.35,23.84,
163,Opponent,1,serve,Serve,Flat,83,54,0,0,service_box,deuce,near,2.749561,6.510781,no_mans_land,deuce,far,-1.167172,24.339216,2.645131,out wide,In,False,13:10:04,1449.280029,1,,,,,,,,,,,
164,Player,2,return,Forehand,Flat,81,54,0,0,no_mans_land,deuce,far,-1.689047,19.91415,no_mans_land,deuce_alley,near,4.808555,-0.232939,1.271079,down the line,In,False,13:10:05,1450.5,1,,,,,,,,,,,
165,Opponent,3,serve_plus_one,Forehand,Topspin,69,54,0,0,no_mans_land,ad,near,-1.120404,4.366063,no_mans_land,deuce,far,-2.104444,24.306116,1.237313,down the line,In,False,13:10:06,1451.680054,1,,,,,,,,,,,
166,Player,4,return_plus_one,Backhand,Topspin,81,54,0,0,no_mans_land,deuce,far,-2.441276,18.308119,out,ad,near,-1.484174,-1.454724,0.79559,down the line,In,False,13:10:08,1453.459961,1,,,,,,,,,,,
167,Opponent,1,serve,Serve,Flat,154,55,0,0,no_mans_land,ad,near,-0.625207,4.478108,no_mans_land,ad,far,0.048601,24.033092,2.514083,down the T,Out,False,13:10:31,1476.719971,-2,,,,,,,,,,,
168,Player,0,return,Forehand,Flat,67,55,0,0,service_box,deuce,near,0.924503,11.88,out,ad,near,-1.004339,-0.786072,1.116105,inside in,Net,False,13:10:32,1477.359985,-2,,,,,,,,,,,
169,Opponent,1,serve,Serve,Flat,103,56,0,0,service_box,ad,near,-3.142354,6.287575,no_mans_land,ad,far,0.196566,23.593142,1.988998,out wide,In,False,13:10:42,1487.76001,0,,,,,,,,,,,
170,Player,2,return,Backhand,Flat,73,56,0,0,service_box,ad,far,2.115742,16.922499,no_mans_land,ad_alley,near,-4.341382,-0.351826,1.085615,down the line,In,False,13:10:43,1488.619995,0,,,,,,,,,,,
171,Opponent,3,serve_plus_one,Backhand,Topspin,88,56,0,0,no_mans_land,ad,near,-2.082303,2.60641,no_mans_land,ad,far,3.214986,23.926477,0.966794,cross court,In,False,13:10:44,1489.880005,0,,,,,,,,,,,
172,Player,4,return_plus_one,Backhand,Topspin,81,56,0,0,no_mans_land,deuce,far,-0.181103,18.832338,no_mans_land,ad,near,-3.149419,-0.283473,0.643915,down the line,In,False,13:10:45,1491.079956,0,,,,,,,,,,,
173,Opponent,5,in_play,Forehand,Flat,90,56,0,0,no_mans_land,deuce,near,2.849857,4.069047,out,ad,far,1.030557,25.18133,1.009694,inside in,In,False,13:10:47,1492.359985,0,,,,,,,,,,,
174,Player,6,in_play,Forehand,Topspin,93,56,0,0,service_box,deuce,near,0.565463,11.88,out,deuce,near,3.312953,-0.817029,1.015402,cross court,Net,False,13:10:48,1493.560059,0,,,,,,,,,,,
175,Opponent,1,serve,Serve,Flat,158,57,0,0,service_box,deuce,near,3.226965,5.642211,no_mans_land,deuce,far,-0.994844,24.325365,2.514335,out wide,In,False,13:11:14,1519.640015,1,,,,,,,,,,,
176,Player,2,return,Forehand,Flat,75,57,0,0,no_mans_land,ad,far,0.462854,19.710491,no_mans_land,deuce_alley,near,4.604242,1.036074,1.254363,down the line,In,False,13:11:15,1520.420044,1,,,,,,,,,,,
177,Opponent,3,serve_plus_one,Backhand,Flat,109,57,0,0,service_box,ad,near,-1.77061,7.450649,no_mans_land,deuce,far,-1.216879,23.704222,1.350011,inside in,In,False,13:11:16,1522.040039,1,,,,,,,,,,,
178,Player,4,return_plus_one,Backhand,Topspin,84,57,0,0,no_mans_land,ad,far,0.872233,19.41717,no_mans_land,ad,near,-2.294981,0.399935,0.680571,cross court,In,False,13:11:18,1523.219971,1,,,,,,,,,,,
179,Opponent,5,in_play,Backhand,Topspin,79,57,0,0,no_mans_land,deuce,near,4.61,3.62,no_mans_land,ad,far,1.22,24.26,0.922924,down the line,Out,False,13:11:19,1524.47998,1,In,1.032704,3.616179,1.217999,24.258068,Out,4.61,3.62,1.22,24.26,
180,Player,1,serve,Serve,Flat,50,59,0,0,service_box,deuce,near,1.016497,5.602729,no_mans_land,deuce,far,-0.792957,23.489016,2.625705,down the T,In,False,13:13:21,1646.380005,0,,,,,,,,,,,swapped srv
181,Opponent,2,return,Backhand,Flat,72,59,0,0,no_mans_land,ad,far,1.242855,19.998684,no_mans_land,deuce,near,1.338406,0.045356,0.864164,inside in,In,False,13:13:22,1648.02002,0,,,,,,,,,,,swapped srv
182,Player,3,serve_plus_one,Backhand,Flat,94,59,0,0,no_mans_land,ad,near,-0.487804,4.136016,out,ad,far,1.096973,25.072012,1.0504,cross court,In,False,13:13:24,1649.439941,0,,,,,,,,,,,swapped srv
183,Opponent,4,return_plus_one,Forehand,Topspin,100,59,0,0,no_mans_land,ad,far,2.471753,19.702084,no_mans_land,ad,near,-0.729069,-0.101806,0.871312,inside out,In,False,13:13:25,1650.619995,0,,,,,,,,,,,swapped srv
184,Player,1,serve,Serve,Flat,134,60,0,0,service_box,deuce,far,-0.60219,11.88,out,ad,far,0.648004,25.021746,2.495585,down the T,Net,False,13:13:46,1672.02002,-1,,,,,,,,,,,swapped srv
185,Player,1,serve,Serve,Flat,98,61,0,0,service_box,ad,near,-2.463017,5.814013,no_mans_land,ad,far,0.731982,23.40468,2.148774,out wide,In,False,13:13:56,1682.079956,0,,,,,,,,,,,swapped srv
186,Opponent,2,return,Forehand,Topspin,74,61,0,0,no_mans_land,ad,far,2.187778,20.650486,out,ad,near,-3.138389,-1.057696,1.13053,inside out,In,False,13:13:58,1683.219971,0,,,,,,,,,,,swapped srv
187,Player,3,serve_plus_one,Backhand,Topspin,107,61,0,0,no_mans_land,ad,near,-0.827118,3.55365,no_mans_land,ad,far,2.408034,23.907129,1.404342,cross court,In,False,13:13:59,1684.780029,0,,,,,,,,,,,swapped srv
188,Opponent,4,return_plus_one,Forehand,Flat,60,61,0,0,service_box,ad,far,1.021463,14.680195,out,ad,near,-0.930129,-0.645535,0.819565,inside out,In,False,13:14:00,1685.619995,0,,,,,,,,,,,swapped srv
189,Player,5,in_play,Backhand,Slice,60,61,0,0,no_mans_land,ad,near,-2.941103,4.224678,no_mans_land,ad,far,2.294104,24.636429,0.802307,cross court,In,False,13:14:02,1687.359985,0,,,,,,,,,,,swapped srv
190,Opponent,6,in_play,Forehand,Topspin,102,61,0,0,no_mans_land,deuce,far,-1.980172,19.718822,no_mans_land,ad,near,-3.093752,-0.195137,0.929623,inside in,In,False,13:14:04,1689.26001,0,,,,,,,,,,,swapped srv
191,Player,7,in_play,Forehand,Flat,79,61,0,0,no_mans_land,deuce_alley,near,4.756199,3.225553,out,deuce,far,-2.462335,25.366266,1.015505,down the line,Out,False,13:14:05,1690.400024,0,,,,,,,,,,,swapped srv
192,Player,1,serve,Serve,Flat,44,63,0,0,service_box,deuce,near,1.166579,7.680332,no_mans_land,deuce,far,-0.980436,22.675323,2.378508,down the T,In,False,13:14:35,1720.180054,1,,,,,,,,,,,swapped srv
193,Player,1,serve,Serve,Flat,148,64,0,0,service_box,ad,near,-3.581715,6.147639,no_mans_land,ad,far,0.753993,24.339287,2.50398,out wide,In,False,13:14:57,1742.420044,1,,,,,,,,,,,swapped srv
194,Opponent,2,return,Backhand,Flat,81,64,0,0,no_mans_land,ad,far,0.159641,19.664295,out,ad_alley,near,-5.165849,-1.462001,0.921021,down the line,In,False,13:14:58,1743.160034,1,,,,,,,,,,,swapped srv
195,Player,3,serve_plus_one,Forehand,Flat,87,64,0,0,no_mans_land,deuce,near,0.507968,3.810351,out,ad,far,0.352087,26.176378,1.026461,inside in,In,False,13:14:59,1744.73999,1,,,,,,,,,,,swapped srv
196,Opponent,4,return_plus_one,Forehand,Topspin,85,64,0,0,service_box,deuce,far,-2.252478,17.57584,no_mans_land,deuce,near,0.542923,0.361006,1.002714,cross court,In,False,13:15:00,1745.920044,1,,,,,,,,,,,swapped srv
197,Player,5,in_play,Forehand,Flat,93,64,0,0,no_mans_land,ad,near,-1.617304,2.968924,out,deuce,far,-3.07486,25.320246,1.233277,down the line,In,False,13:15:02,1747.199951,1,,,,,,,,,,,swapped srv
198,Opponent,6,in_play,Backhand,Flat,70,64,0,0,service_box,ad,far,1.316487,17.004171,no_mans_land,ad,near,-1.607756,1.12673,0.358754,cross court,In,False,13:15:03,1748.199951,1,,,,,,,,,,,swapped srv
199,Player,7,in_play,Backhand,Slice,85,64,0,0,no_mans_land,ad,near,-3.596451,2.335316,no_mans_land,ad,far,2.075654,24.839518,1.225108,cross court,In,False,13:15:04,1749.680054,1,,,,,,,,,,,swapped srv
200,Opponent,8,in_play,Backhand,Slice,68,64,0,0,no_mans_land,ad,far,1.730837,18.601799,out,ad,near,-3.857969,-0.906842,0.66833,cross court,In,False,13:15:06,1751.219971,1,,,,,,,,,,,swapped srv
201,Player,9,in_play,Backhand,Topspin,67,64,0,0,no_mans_land,ad,near,-2.252718,4.993022,no_mans_land,ad,far,2.901428,24.487921,1.024081,cross court,In,False,13:15:07,1752.880005,1,,,,,,,,,,,swapped srv
202,Opponent,10,in_play,Forehand,Topspin,94,64,0,0,no_mans_land,ad,far,1.713764,19.787546,no_mans_land,ad,near,-2.40505,-0.417515,0.622503,inside out,In,False,13:15:09,1754.47998,1,,,,,,,,,,,swapped srv
203,Player,11,in_play,Backhand,Topspin,89,64,0,0,service_box,ad_alley,near,-3.61,5.79,no_mans_land,ad,far,2.49,24.93,0.985695,down the line,In,False,13:15:10,1755.880005,1,Out,-4.793172,5.786922,2.494142,24.932463,In,-3.61,5.79,2.49,24.93,swapped srv
204,Player,0,none,Forehand,Topspin,88,65,0,0,service_box,ad,far,0.459603,17.05117,no_mans_land,deuce,near,0.104631,1.591093,2.023283,down the line,In,False,13:15:19,1764.380005,1,,,,,,,,,,,
