,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,ResultOld,Bounce (x)Old,Bounce (y)Old,Hit (x)Old,Hit (y)Old,Result2,Bounce (x)2,Bounce (y)2,Hit (x)2,Hit (y)2,comment
84,Player,1,serve,Serve,Flat,145.0,55,0.0,0.0,service_box,ad,near,-4.078177,5.648626,no_mans_land,ad,far,-0.00099,24.752314,2.540934,out wide,In,False,14:55:43,1517.079956,1,,,,,,,,,,,
85,Opponent,1,serve,Serve,Slice,104.0,57,0.0,0.0,service_box,deuce,far,-3.959865,17.534269,no_mans_land,deuce,near,0.70138,0.698494,2.423239,out wide,In,False,14:56:46,1579.780029,0,,,,,,,,,,,
86,Player,2,return,Forehand,Topspin,95.0,57,0.0,0.0,service_box,ad_alley,near,-4.980083,6.653894,no_mans_land,deuce_alley,far,-5.006887,24.930002,0.74853,down the line,Out,False,14:56:47,1580.579956,0,,,,,,,,,,,
87,Opponent,1,serve,Serve,Slice,116.0,58,0.0,0.0,service_box,ad,far,3.149616,16.524675,no_mans_land,ad,near,-0.820524,1.25764,2.485075,out wide,In,False,14:57:20,1614.280029,0,,,,,,,,,,,
88,Player,2,return,Backhand,Slice,64.0,58,0.0,0.0,no_mans_land,ad_alley,near,-4.933274,3.504429,no_mans_land,ad_alley,far,5.339334,24.457598,1.214163,cross court,Out,False,14:57:21,1615.180054,0,,,,,,,,,,,
89,Player,0,none,Backhand,Topspin,30.0,60,0.0,0.0,no_mans_land,ad,far,0.156566,11.88,service_box,ad,far,0.192364,15.925562,1.610299,cross court,Net,False,14:57:42,1635.780029,0,,,,,,,,,,,
90,Opponent,1,serve,Serve,Slice,106.0,63,0.0,0.0,service_box,ad_alley,far,4.6,16.55,service_box,ad,near,0.17,0.82,2.116531,out wide,Let,False,14:58:08,1661.619995,-1,Out,4.600758,16.546078,0.17019,0.816997,Let,4.6,16.55,0.17,0.82,
91,Player,1,serve,Serve,Slice,110.0,65,0.0,0.0,service_box,deuce,far,-1.04103,12.598977,no_mans_land,deuce,near,0.913361,0.910323,2.480806,down the T,In,False,15:00:41,1815.079956,0,,,,,,,,,,,
92,Opponent,2,return,Backhand,Flat,53.0,65,0.0,0.0,no_mans_land,deuce,near,1.837735,4.83629,no_mans_land,deuce,far,-1.867772,24.715979,1.28892,inside out,In,False,15:00:42,1815.819946,0,,,,,,,,,,,
93,Player,3,serve_plus_one,Forehand,Topspin,108.0,65,0.0,0.0,no_mans_land,deuce,far,-2.431524,19.059677,no_mans_land,deuce,near,1.627155,2.511175,1.311543,cross court,In,False,15:00:44,1817.800049,0,,,,,,,,,,,
94,Opponent,4,return_plus_one,Forehand,Topspin,98.0,65,0.0,0.0,no_mans_land,deuce,near,3.153956,3.295921,out,deuce_alley,far,-4.196499,25.073923,0.70077,down the line,In,False,15:00:45,1818.819946,0,,,,,,,,,,,
95,Player,1,serve,Serve,Slice,166.0,67,0.0,0.0,service_box,deuce,far,-3.977975,17.88834,no_mans_land,deuce,near,0.669797,0.418002,2.603891,out wide,In,False,15:01:26,1859.579956,1,,,,,,,,,,,
96,Opponent,0,none,Backhand,Topspin,30.0,68,0.0,0.0,service_box,deuce,near,0.518063,11.201263,service_box,ad,far,0.504308,16.493475,1.65923,down the line,In,False,15:01:44,1878.180054,0,,,,,,,,,,,
97,Player,1,serve,Serve,Slice,134.0,69,0.0,0.0,service_box,ad,far,-0.1,17.69,no_mans_land,ad,near,-0.62,-0.47,2.570647,down the T,Out,False,15:01:49,1883.380005,-1,In,0.02635,17.691521,-0.617629,-0.467465,Out,-0.1,17.69,-0.62,-0.47,
98,Opponent,0,return,Forehand,Slice,51.0,69,0.0,0.0,service_box,ad,near,-0.089481,7.518621,out,ad,far,0.1648,25.744879,1.47511,inside out,In,False,15:01:50,1884.180054,-1,,,,,,,,,,,
99,Player,1,serve,Serve,Flat,194.0,71,0.0,0.0,service_box,ad,far,0.45,17.18,service_box,deuce,near,-0.45,0.26,2.193482,down the T,In,False,15:01:58,1891.819946,1,Out,0.452491,17.182703,0.451094,0.263046,In,0.45,17.18,-0.45,0.26,
100,Opponent,2,return,Forehand,Topspin,70.0,71,0.0,0.0,no_mans_land,ad_alley,near,-4.83163,0.910096,no_mans_land,ad,far,0.220509,24.433741,1.234424,inside in,Out,False,15:01:58,1892.280029,1,,,,,,,,,,,
101,Opponent,0,none,Backhand,Topspin,59.0,72,0.0,0.0,service_box,deuce,near,3.467907,6.994659,no_mans_land,deuce,far,-1.501487,22.087587,1.881931,inside out,In,False,15:02:19,1913.47998,0,,,,,,,,,,,
102,Player,0,serve,Serve,Flat,67.0,73,0.0,0.0,service_box,ad,far,2.819788,16.665712,service_box,deuce,near,0.070742,0.315591,2.542412,out wide,Out,False,15:02:52,1946.180054,1,,,,,,,,,,,cancelled
103,Opponent,0,return,Backhand,Topspin,61.0,73,0.0,0.0,service_box,ad,far,0.274708,11.88,no_mans_land,ad,far,4.073339,24.573669,0.727959,cross court,Net,False,15:02:54,1947.780029,1,,,,,,,,,,,cancelled
104,Opponent,1,serve,Serve,Flat,169.0,75,0.0,0.0,service_box,deuce,near,0.486059,5.866014,no_mans_land,deuce,far,-1.046161,23.495171,2.421512,down the T,In,False,15:03:30,1983.800049,0,,,,,,,,,,,
105,Player,2,return,Forehand,Flat,153.0,76,0.0,0.0,service_box,deuce,far,-1.48,17.39,service_box,ad,near,-2.02,0.64,1.408655,down the T,In,False,15:03:59,2012.880005,0,Out,-1.477935,17.394741,-2.016065,0.643461,In,-1.48,17.39,-2.02,0.64,
106,Opponent,3,serve_plus_one,Forehand,Topspin,108.0,76,0.0,0.0,service_box,deuce,near,1.556704,5.927855,out,deuce,far,-1.724965,26.404955,0.562521,cross court,In,False,15:04:00,2014.079956,0,,,,,,,,,,,
107,Player,4,return_plus_one,Forehand,Topspin,79.0,76,0.0,0.0,no_mans_land,ad,far,3.14583,19.619469,no_mans_land,deuce,near,2.758227,0.671434,0.532038,down the line,In,False,15:04:01,2015.280029,0,,,,,,,,,,,
108,Opponent,5,in_play,Backhand,Topspin,82.0,76,0.0,0.0,no_mans_land,ad_alley,near,-4.0,3.34,out,ad,far,3.46,25.49,1.050042,down the line,In,False,15:04:03,2016.680054,0,Out,-5.299161,3.335385,3.464955,25.491737,In,-4.0,3.34,3.46,25.49,
109,Player,6,in_play,Backhand,Flat,67.0,76,0.0,0.0,service_box,ad,near,-1.670315,11.88,no_mans_land,ad_alley,near,-5.052562,0.001998,0.614554,down the line,Net,False,15:04:04,2018.380005,0,,,,,,,,,,,
110,Opponent,0,none,Forehand,Flat,27.0,78,0.0,0.0,no_mans_land,ad,far,1.266131,11.88,no_mans_land,deuce,far,-0.105143,18.029531,0.862388,down the line,Net,False,15:04:33,2046.579956,1,,,,,,,,,,,
111,Player,0,none,Backhand,Topspin,80.0,79,0.0,0.0,service_box,deuce,far,-0.065959,14.637215,service_box,ad,near,-0.168264,6.063936,1.797602,down the line,In,False,15:04:39,2052.679932,-2,,,,,,,,,,,cancelled
112,Opponent,0,none,Forehand,Topspin,66.0,79,0.0,0.0,out,deuce,near,0.916389,-1.652841,service_box,deuce,far,-0.065959,15.846003,0.906831,cross court,Out,False,15:04:39,2053.080078,-2,,,,,,,,,,,cancelled
113,Opponent,1,serve,Serve,Slice,152.0,81,0.0,0.0,service_box,ad,near,-3.01914,6.648462,no_mans_land,ad,far,0.507413,22.97669,2.318076,out wide,In,False,15:05:11,2084.580078,1,,,,,,,,,,,
114,Player,2,return,Backhand,Topspin,100.0,81,0.0,0.0,no_mans_land,deuce,far,-2.550587,22.237465,out,ad_alley,near,-4.611278,-0.730025,0.579884,down the line,In,False,15:05:11,2085.320068,1,,,,,,,,,,,
115,Opponent,1,serve,Serve,Flat,126.0,82,0.0,0.0,no_mans_land,deuce,near,0.255783,4.22707,no_mans_land,deuce,far,-0.914316,24.318079,2.667305,down the T,Out,False,15:05:48,2122.080078,-2,,,,,,,,,,,
116,Opponent,0,none,Backhand,Topspin,70.0,83,0.0,0.0,service_box,deuce,near,0.512687,6.105097,service_box,deuce,far,-0.982752,19.16503,1.104535,inside out,In,False,15:05:54,2128.280029,1,,,,,,,,,,,cancelled
117,Player,0,none,Forehand,Topspin,60.0,83,0.0,0.0,no_mans_land,ad,far,0.476623,19.802414,service_box,deuce,near,0.512687,5.57985,1.620401,down the line,In,False,15:05:55,2128.97998,1,,,,,,,,,,,cancelled
118,Opponent,0,serve,Serve,Flat,47.0,84,0.0,0.0,service_box,deuce,near,1.986825,6.01288,no_mans_land,deuce,far,-0.153651,23.119465,1.05845,down the T,In,False,15:05:56,2130.379883,1,,,,,,,,,,,cancelled
119,Player,0,return,Backhand,Topspin,63.0,84,0.0,0.0,no_mans_land,ad,far,2.947165,21.089226,no_mans_land,deuce,near,3.00187,0.704817,0.981251,inside in,In,False,15:05:59,2132.699951,1,,,,,,,,,,,cancelled
120,Player,0,none,Feed,Flat,31.0,85,0.0,0.0,no_mans_land,ad,far,0.830254,19.702084,no_mans_land,ad,near,-0.335142,-0.074326,1.82694,---,In,False,15:06:15,2148.919922,0,,,,,,,,,,,cancelled
121,Opponent,0,none,Backhand,Topspin,45.0,85,0.0,0.0,service_box,deuce,far,-0.171248,11.88,no_mans_land,ad,far,0.489687,22.661665,1.339472,down the line,Net,False,15:06:19,2153.179932,0,,,,,,,,,,,cancelled
122,Opponent,0,none,Backhand,Topspin,30.0,85,0.0,0.0,service_box,deuce,near,0.319388,8.567615,service_box,ad,far,0.599573,15.007968,1.398043,down the line,In,False,15:06:21,2154.580078,0,,,,,,,,,,,cancelled
123,Opponent,0,none,Backhand,Topspin,45.0,85,0.0,0.0,service_box,deuce,near,1.000776,8.308612,no_mans_land,ad,far,1.024632,20.508226,2.456572,down the line,In,False,15:06:26,2160.179932,0,,,,,,,,,,,cancelled
124,Opponent,1,serve,Serve,Flat,173.0,88,0.0,0.0,service_box,deuce,near,3.025877,5.829817,no_mans_land,deuce,far,-1.006077,24.407152,2.761324,out wide,In,False,15:07:04,2197.780029,0,,,,,,,,,,,
125,Player,0,none,Forehand,Flat,57.0,89,0.0,0.0,service_box,ad,far,0.284822,13.651204,no_mans_land,deuce_alley,near,4.694263,-0.187405,1.10718,down the line,In,False,15:07:04,2198.47998,1,,,,,,,,,,,
126,Opponent,1,serve,Serve,Flat,136.0,91,0.0,0.0,service_box,ad,near,-3.765099,6.282881,no_mans_land,ad,far,0.861561,22.839922,2.333301,out wide,In,False,15:07:24,2217.679932,0,,,,,,,,,,,
127,Player,2,return,Backhand,Slice,55.0,91,0.0,0.0,service_box,ad_alley,near,-4.605947,11.88,out,ad_alley,near,-5.133798,-1.910289,1.030644,cross court,Net,False,15:07:24,2218.379883,0,,,,,,,,,,,
128,Opponent,0,none,Forehand,Topspin,41.0,93,0.0,0.0,service_box,ad,near,-0.192388,9.796431,service_box,ad,far,0.141259,14.945705,1.531239,inside out,In,False,15:08:24,2278.080078,0,,,,,,,,,,,
129,Player,1,serve,Serve,Flat,181.0,96,0.0,0.0,service_box,ad,near,-0.125609,5.856718,service_box,ad,far,0.419749,23.671289,3.780719,down the T,In,False,15:09:49,2362.580078,1,,,,,,,,,,,
130,Opponent,2,return,Backhand,Flat,71.0,96,0.0,0.0,service_box,ad,far,1.118379,16.89057,no_mans_land,ad_alley,near,-5.30161,-0.248274,1.071721,down the line,In,False,15:09:49,2363.399902,1,,,,,,,,,,,
131,Player,3,serve_plus_one,Forehand,Slice,117.0,96,0.0,0.0,service_box,deuce,near,2.408943,6.101173,no_mans_land,ad,far,2.809368,23.52183,1.108122,inside in,In,False,15:09:51,2365.0,1,,,,,,,,,,,
132,Player,1,serve,Serve,Flat,125.0,97,0.0,0.0,service_box,deuce,near,3.48,4.98,no_mans_land,deuce,far,-0.85,23.01,2.63274,out wide,Out,False,15:10:14,2387.679932,-1,In,3.479873,5.602674,-0.854698,23.009954,Out,3.48,4.98,-0.85,23.01,
133,Player,0,serve,Serve,Flat,129.0,98,0.0,0.0,service_box,deuce,near,2.100611,5.492283,out,deuce,far,-1.715778,25.046516,2.703744,down the T,In,False,15:10:24,2397.97998,0,,,,,,,,,,,cancelled
134,Opponent,0,return,Forehand,Flat,72.0,98,0.0,0.0,no_mans_land,ad,far,1.166936,22.096783,no_mans_land,deuce,near,3.036877,1.007339,1.303886,down the line,In,False,15:10:25,2398.800049,0,,,,,,,,,,,cancelled
135,Player,0,none,Forehand,Topspin,48.0,99,0.0,0.0,no_mans_land,deuce,near,0.195045,4.370724,no_mans_land,ad,far,0.794037,23.645464,1.678377,inside in,In,False,15:10:26,2400.080078,1,,,,,,,,,,,
136,Player,0,none,Backhand,Topspin,80.0,100,0.0,0.0,no_mans_land,deuce,far,-0.145101,11.88,service_box,ad,far,3.697014,16.752136,2.282277,down the line,Net,False,15:11:14,2447.679932,0,,,,,,,,,,,
137,Player,0,none,Backhand,Topspin,43.0,101,0.0,0.0,service_box,deuce,far,-0.025762,11.88,no_mans_land,ad,far,0.1042,22.751545,1.456838,down the line,Net,False,15:11:27,2461.080078,0,,,,,,,,,,,
138,Player,1,serve,Serve,Flat,116.0,102,0.0,0.0,service_box,deuce,near,1.066117,5.818777,no_mans_land,deuce,far,-1.749631,24.746582,2.842668,down the T,In,False,15:11:53,2486.97998,0,,,,,,,,,,,
139,Opponent,2,return,Backhand,Flat,79.0,102,0.0,0.0,service_box,deuce,far,-1.412312,16.566439,no_mans_land,deuce,near,1.370694,-0.032976,1.067838,inside out,In,False,15:11:54,2487.879883,0,,,,,,,,,,,
140,Player,3,serve_plus_one,Forehand,Topspin,56.0,102,0.0,0.0,service_box,deuce,far,-2.541624,11.88,no_mans_land,deuce,far,-2.990423,24.937872,1.238333,cross court,Net,False,15:11:55,2489.280029,0,,,,,,,,,,,
141,Player,1,serve,Serve,Flat,189.0,105,0.0,0.0,no_mans_land,ad,near,-0.93,6.0,no_mans_land,ad,far,0.35,23.54,3.355194,down the T,In,False,15:12:26,2519.97998,1,Out,-0.92656,2.822749,0.349673,23.537323,In,-0.93,6.0,0.35,23.54,
142,Player,1,serve,Serve,Flat,189.0,107,0.0,0.0,service_box,deuce,near,3.467798,6.047267,no_mans_land,deuce,far,-1.287784,23.077259,2.714002,out wide,In,False,15:13:05,2559.23999,1,,,,,,,,,,,
143,Opponent,2,return,Forehand,Flat,77.0,107,0.0,0.0,no_mans_land,deuce,far,-1.35,25.0,no_mans_land,deuce_alley,near,4.82,-0.46,1.129066,down the line,Out,False,15:13:06,2560.060059,1,In,-1.351558,21.162468,4.816899,-0.463619,Out,-1.35,25.0,4.82,-0.46,
144,Player,0,serve_plus_one,Forehand,Flat,113.0,107,0.0,0.0,service_box,ad,near,-2.630255,6.760896,no_mans_land,deuce,far,-2.911259,22.955149,1.115931,down the line,In,False,15:13:08,2561.699951,1,,,,,,,,,,,
145,Opponent,0,none,Backhand,Flat,37.0,108,0.0,0.0,service_box,ad,far,0.074653,12.810991,no_mans_land,ad,near,-1.243717,3.081474,2.764575,cross court,In,False,15:13:10,2563.600098,0,,,,,,,,,,,
146,Opponent,0,none,Forehand,Topspin,39.0,111,0.0,0.0,service_box,ad,far,0.206657,13.606823,no_mans_land,deuce,near,0.888316,4.685771,4.883924,down the line,In,False,15:13:46,2600.179932,0,,,,,,,,,,,
147,Player,1,serve,Serve,Flat,79.0,112,0.0,0.0,service_box,deuce,far,-0.49376,11.88,no_mans_land,ad,far,0.210685,24.877005,2.432203,down the T,Net,False,15:14:02,2616.379883,-1,,,,,,,,,,,
148,Player,1,serve,Serve,Flat,174.0,113,0.0,0.0,service_box,ad,near,-3.788282,5.901061,no_mans_land,ad,far,0.023237,24.676382,2.599108,out wide,In,False,15:14:11,2625.379883,1,,,,,,,,,,,
149,Opponent,2,return,Backhand,Flat,62.0,113,0.0,0.0,no_mans_land,deuce,far,-1.82,25.0,no_mans_land,ad_alley,near,-4.78,0.07,0.87907,down the line,Out,False,15:14:12,2626.120117,1,In,-1.817926,23.249641,-4.783549,0.070675,Out,-1.82,25.0,-4.78,0.07,
150,Player,0,serve_plus_one,Forehand,Slice,116.0,113,0.0,0.0,no_mans_land,ad,near,-0.311409,2.841673,out,deuce,far,-1.353562,25.142159,1.894334,down the line,In,False,15:14:14,2628.179932,1,,,,,,,,,,,
151,Opponent,0,none,Forehand,Topspin,69.0,115,0.0,0.0,service_box,ad,far,1.412574,16.917879,no_mans_land,deuce,near,0.026447,3.514501,1.765214,down the line,In,False,15:15:22,2695.679932,0,,,,,,,,,,,
152,Opponent,0,none,Backhand,Topspin,95.0,116,0.0,0.0,no_mans_land,deuce_alley,far,-5.080881,18.657204,out,ad,near,-1.178397,-18.617472,1.325885,down the line,Out,False,15:15:47,2720.580078,1,,,,,,,,,,,
153,Opponent,0,serve,Serve,Flat,181.0,117,0.0,0.0,service_box,ad,far,0.437781,13.432682,service_box,deuce,near,-0.263472,0.542167,2.1105,down the T,Out,False,15:15:54,2728.0,-2,,,,,,,,,,,cancelled
154,Opponent,0,none,Forehand,Flat,59.0,118,0.0,0.0,service_box,ad,far,1.093511,17.241257,service_box,deuce,near,0.552138,9.698809,1.664846,down the line,In,False,15:16:00,2734.399902,0,,,,,,,,,,,
155,Opponent,1,serve,Serve,Slice,88.0,119,0.0,0.0,service_box,deuce,far,-0.701045,15.576249,no_mans_land,deuce,near,0.552573,1.442594,2.392819,down the T,In,False,15:16:48,2781.540039,0,,,,,,,,,,,
156,Player,2,return,Backhand,Slice,80.0,119,0.0,0.0,service_box,deuce,near,0.44961,5.54817,no_mans_land,deuce,far,-1.852165,24.937304,1.144951,inside out,In,False,15:16:48,2782.379883,0,,,,,,,,,,,
157,Opponent,3,serve_plus_one,Forehand,Flat,88.0,119,0.0,0.0,out,ad,far,0.13,23.0,no_mans_land,deuce,near,0.34,1.97,0.961549,down the line,In,False,15:16:50,2783.780029,0,Out,0.133945,25.337566,0.335225,1.97047,In,0.13,23.0,0.34,1.97,
158,Opponent,1,serve,Serve,Kick,174.0,122,0.0,0.0,no_mans_land,deuce,far,-0.5,18.0,service_box,deuce,near,0.08,-0.07,2.27365,down the T,In,False,15:17:30,2823.679932,0,Out,-0.972628,22.09174,0.082438,-0.069145,In,-0.5,18.0,0.08,-0.07,
159,Player,0,return,Backhand,Topspin,69.0,122,0.0,0.0,out,deuce,far,-0.949414,11.88,no_mans_land,deuce,far,-0.949414,23.5061,1.140041,inside out,Net,False,15:17:30,2824.47998,0,,,,,,,,,,,
160,Opponent,1,serve,Serve,Flat,107.0,123,0.0,0.0,service_box,ad_alley,far,4.92,11.88,no_mans_land,ad,near,-0.99,0.52,2.36946,out wide,Net,False,15:17:53,2847.23999,-2,Out,4.918346,18.257591,-0.992876,0.518436,Net,4.92,18.26,-0.99,0.52,
161,Opponent,1,serve,Serve,Flat,104.0,124,0.0,0.0,service_box,ad,far,2.047462,14.780062,no_mans_land,ad,near,-1.110815,-0.115693,2.513698,out wide,In,False,15:18:03,2856.639893,0,,,,,,,,,,,
162,Player,2,return,Forehand,Topspin,87.0,124,0.0,0.0,no_mans_land,ad,near,-5.0,1.22,no_mans_land,ad,far,3.73,24.7,1.34678,inside out,Out,False,15:18:03,2857.47998,0,In,-3.792343,1.220021,3.729747,24.703253,Out,-5.0,1.22,3.73,24.7,
163,Opponent,0,none,Backhand,Topspin,46.0,126,0.0,0.0,service_box,ad,near,-0.049518,10.017458,service_box,ad,far,0.535075,19.4412,1.664856,cross court,In,False,15:18:25,2878.97998,0,,,,,,,,,,,
164,Player,1,serve,Serve,Slice,142.0,127,0.0,0.0,service_box,deuce,far,-1.211497,18.113962,no_mans_land,deuce,near,0.616307,1.194737,2.438653,down the T,In,False,15:19:02,2916.23999,1,,,,,,,,,,,
165,Opponent,2,return,Backhand,Slice,66.0,127,0.0,0.0,out,ad_out,near,-5.970122,-0.736117,out,deuce,far,-1.347466,25.379183,1.126722,inside in,Out,False,15:19:03,2917.02002,1,,,,,,,,,,,
166,Player,0,serve_plus_one,Forehand,Topspin,71.0,127,0.0,0.0,no_mans_land,ad,near,-0.532972,11.88,out,deuce,near,0.486154,-3.120038,1.367664,down the line,Net,False,15:19:08,2922.47998,1,,,,,,,,,,,
167,Player,1,serve,Serve,Kick,107.0,128,0.0,0.0,service_box,ad,far,1.522641,17.308714,no_mans_land,ad,near,-0.563137,0.080807,2.613833,down the T,In,False,15:19:20,2933.580078,1,,,,,,,,,,,
168,Player,1,serve,Serve,Slice,170.0,129,0.0,0.0,service_box,deuce,far,-4.032837,18.113962,no_mans_land,deuce,near,0.413158,0.069267,2.577198,out wide,In,False,15:19:39,2953.080078,1,,,,,,,,,,,
169,Opponent,2,return,Forehand,Topspin,35.0,129,0.0,0.0,out,ad,near,-2.207296,-0.390672,out,deuce_alley,far,-5.062065,25.550474,1.103697,down the line,Out,False,15:19:40,2953.780029,1,,,,,,,,,,,
170,Opponent,0,none,Feed,Flat,35.0,130,0.0,0.0,service_box,deuce,near,3.342137,7.594562,service_box,ad,far,0.213731,15.288309,1.944695,---,In,False,15:20:37,3010.97998,1,,,,,,,,,,,
